osm_id,ags,ort,plz,landkreis,bundesland
62685,13004000,Schwerin,19053,,Mecklenburg-Vorpommern
62685,13004000,Schwerin,19055,,Mecklenburg-Vorpommern
62685,13004000,Schwerin,19057,,Mecklenburg-Vorpommern
62685,13004000,Schwerin,19059,,Mecklenburg-Vorpommern
62685,13004000,Schwerin,19061,,Mecklenburg-Vorpommern
62685,13004000,Schwerin,19063,,Mecklenburg-Vorpommern
1389623,12061448,Schwerin,15755,Landkreis Dahme-Spreewald,Brandenburg
1183255,03256028,Schweringen,27324,Landkreis Nienburg/Weser,Niedersachsen
1183255,03256028,Schweringen,27333,Landkreis Nienburg/Weser,Niedersachsen
2012933,03457019,Schwerinsdorf,26835,Landkreis Leer,Niedersachsen
2411248,16068049,Schwerstedt,99634,Landkreis Sömmerda,Thüringen
158413,05978028,Schwerte,58239,Kreis Unna,Nordrhein-Westfalen
1406819,01054118,Schwesing,25813,Kreis Nordfriesland,Schleswig-Holstein
454165,08226084,Schwetzingen,68723,Rhein-Neckar-Kreis,Baden-Württemberg
405816,08118067,Schwieberdingen,71701,Landkreis Ludwigsburg,Baden-Württemberg
405816,08118067,Schwieberdingen,71706,Landkreis Ludwigsburg,Baden-Württemberg
1388876,12061450,Schwielochsee,15913,Landkreis Dahme-Spreewald,Brandenburg
365821,12069590,Schwielowsee,14548,Landkreis Potsdam-Mittelmark,Brandenburg
1250041,03360019,Schwienau,29593,Landkreis Uelzen,Niedersachsen
933971,09181140,Schwifting,86940,Landkreis Landsberg am Lech,Bayern
940828,09183144,Schwindegg,84419,Landkreis Mühldorf am Inn,Bayern
1108065,07232305,Schwirzheim,54597,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz
422763,01060074,Schwissel,23795,Kreis Segeberg,Schleswig-Holstein
2815708,16061085,Schwobfeld,37318,Landkreis Eichsfeld,Thüringen
1244314,07134080,Schwollen,55767,Landkreis Birkenfeld,Rheinland-Pfalz
2787816,08336082,Schwörstadt,79739,Landkreis Lörrach,Baden-Württemberg
1363632,03151027,Schwülper,38179,Landkreis Gifhorn,Niedersachsen
534536,14628360,Sebnitz,01855,Landkreis Sächsische Schweiz-Osterzgebirge,Sachsen
533263,07143292,Seck,56479,Westerwaldkreis,Rheinland-Pfalz
403735,08225091,Seckach,74743,Neckar-Odenwald-Kreis,Baden-Württemberg
367065,12069596,Seddiner See,14554,Landkreis Potsdam-Mittelmark,Brandenburg
452976,08317126,Seebach,77889,Ortenaukreis,Baden-Württemberg
1268935,16063071,Seebach,99846,Wartburgkreis,Thüringen
1332651,12063274,Seeblick,14715,Landkreis Havelland,Brandenburg
1399087,03159032,Seeburg,37136,Landkreis Göttingen,Niedersachsen
156381,01060075,Seedorf,23823,Kreis Segeberg,Schleswig-Holstein
1079030,03357042,Seedorf,27404,Landkreis Rotenburg (Wümme),Niedersachsen
1476160,01053117,Seedorf,23883,Kreis Herzogtum Lauenburg,Schleswig-Holstein
556100,01058151,Seefeld,25557,Kreis Rendsburg-Eckernförde,Schleswig-Holstein
932388,09188132,Seefeld,82229,Landkreis Starnberg,Bayern
448306,09777170,Seeg,87637,Landkreis Ostallgäu,Bayern
2408187,15087386,Seegebiet Mansfelder Land,06317,Landkreis Mansfeld-Südharz,Sachsen-Anhalt
1284745,15090520,Seehausen,39615,Landkreis Stendal,Sachsen-Anhalt
939382,09180132,Seehausen am Staffelsee,82418,Landkreis Garmisch-Partenkirchen,Bayern
452414,06432022,Seeheim-Jugenheim,64342,Landkreis Darmstadt-Dieburg,Hessen
1444904,13074075,Seehof,19069,Landkreis Nordwestmecklenburg,Mecklenburg-Vorpommern
2801351,08426109,Seekirch,88422,Landkreis Biberach,Baden-Württemberg
390044,15089307,Seeland,06449,Salzlandkreis,Sachsen-Anhalt
390044,15089307,Seeland,06464,Salzlandkreis,Sachsen-Anhalt
390044,15089307,Seeland,06466,Salzlandkreis,Sachsen-Anhalt
390044,15089307,Seeland,06467,Salzlandkreis,Sachsen-Anhalt
390044,15089307,Seeland,06469,Salzlandkreis,Sachsen-Anhalt
453012,08317127,Seelbach,77960,Ortenaukreis,Baden-Württemberg
540055,07141128,Seelbach,56377,Rhein-Lahn-Kreis,Rheinland-Pfalz
420578,07132102,Seelbach bei Hamm (Sieg),57577,Landkreis Altenkirchen,Rheinland-Pfalz
415719,07132103,Seelbach (Westerwald),57632,Landkreis Altenkirchen,Rheinland-Pfalz
1253979,07333203,Seelen,67744,Donnersbergkreis,Rheinland-Pfalz
2790912,16076069,Seelingstädt,07580,Landkreis Greiz,Thüringen
414698,14522530,Seelitz,09306,Landkreis Mittelsachsen,Sachsen
1332928,12064448,Seelow,15306,Landkreis Märkisch-Oderland,Brandenburg
382498,03241015,Seelze,30926,Region Hannover,Niedersachsen
941626,09189143,Seeon-Seebruck,83358,Landkreis Traunstein,Bayern
941626,09189143,Seeon-Seebruck,83370,Landkreis Traunstein,Bayern
941626,09189143,Seeon-Seebruck,83376,Landkreis Traunstein,Bayern
1244167,07133094,Seesbach,55629,Landkreis Bad Kreuznach,Rheinland-Pfalz
1421450,03153012,Seesen,38723,Landkreis Goslar,Niedersachsen
936913,09190152,Seeshaupt,82402,Landkreis Weilheim-Schongau,Bayern
443298,01056033,Seester,25370,Kreis Pinneberg,Schleswig-Holstein
443192,01056045,Seestermühe,25371,Kreis Pinneberg,Schleswig-Holstein
1402989,01054119,Seeth,25840,Kreis Nordfriesland,Schleswig-Holstein
1402989,01054119,Seeth,25878,Kreis Nordfriesland,Schleswig-Holstein
443439,01056046,Seeth-Ekholt,25337,Kreis Pinneberg,Schleswig-Holstein
252889,03353031,Seevetal,21217,Landkreis Harburg,Niedersachsen
252889,03353031,Seevetal,21218,Landkreis Harburg,Niedersachsen
252889,03353031,Seevetal,21220,Landkreis Harburg,Niedersachsen
935835,08237073,Seewald,72297,Landkreis Freudenstadt,Baden-Württemberg
1152686,07232119,Seffern,54636,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz
1152689,07232120,Sefferweich,54636,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz
1176600,03257034,Seggebruch,31691,Landkreis Schaumburg,Niedersachsen
282305,09675166,Segnitz,97340,Landkreis Kitzingen,Bayern
550778,01058152,Sehestedt,24814,Kreis Rendsburg-Eckernförde,Schleswig-Holstein
1432643,03158028,Sehlde,38279,Landkreis Wolfenbüttel,Niedersachsen
1259136,07231117,Sehlem,54518,Landkreis Bernkastel-Wittlich,Rheinland-Pfalz
1437553,13073083,Sehlen,18528,Landkreis Vorpommern-Rügen,Mecklenburg-Vorpommern
536636,14521560,Sehmatal,09465,Erzgebirgskreis,Sachsen
1184254,03241016,Sehnde,31319,Region Hannover,Niedersachsen
1243985,07133095,Seibersbach,55444,Landkreis Bad Kreuznach,Rheinland-Pfalz
415718,07132104,Seifen,57632,Landkreis Altenkirchen,Rheinland-Pfalz
422230,14521570,Seiffen/Erzgebirge,09548,Erzgebirgskreis,Sachsen
418708,14626530,Seifhennersdorf,02782,Landkreis Görlitz,Sachsen
1140551,07232306,Seinsfeld,54655,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz
282307,09675167,Seinsheim,97342,Landkreis Kitzingen,Bayern
2179219,16075103,Seisla,07389,Saale-Orla-Kreis,Thüringen
2457057,16074089,Seitenroda,07768,Saale-Holzland-Kreis,Thüringen
1231974,08327055,Seitingen-Oberflacht,78606,Landkreis Tuttlingen,Baden-Württemberg
1108046,07232307,Seiwerath,54597,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz
1022879,09479152,Selb,95100,Landkreis Wunsiedel im Fichtelgebirge,Bayern
421223,07132105,Selbach (Sieg),57537,Landkreis Altenkirchen,Rheinland-Pfalz
1021705,09475171,Selbitz,95152,Landkreis Hof,Bayern
1246582,07336094,Selchenbach,66871,Landkreis Kusel,Rheinland-Pfalz
289960,01057077,Selent,24238,Kreis Plön,Schleswig-Holstein
158040,05370024,Selfkant,52538,Kreis Heinsberg,Nordrhein-Westfalen
659751,06438013,Seligenstadt,63500,Landkreis Offenbach,Hessen
1157531,01059078,Selk,24884,Kreis Schleswig-Flensburg,Schleswig-Holstein
1332184,15085287,Selke-Aue,06458,Landkreis Harz,Sachsen-Anhalt
1108072,07232308,Sellerich,54608,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz
1437794,13073084,Sellin,18586,Landkreis Vorpommern-Rügen,Mecklenburg-Vorpommern
158455,05978032,Selm,59379,Kreis Unna,Nordrhein-Westfalen
1477861,13074076,Selmsdorf,23923,Landkreis Nordwestmecklenburg,Mecklenburg-Vorpommern
393336,13072097,Selpin,18195,Landkreis Rostock,Mecklenburg-Vorpommern
1023213,03357043,Selsingen,27446,Landkreis Rotenburg (Wümme),Niedersachsen
324312,06533014,Selters,65618,Landkreis Limburg-Weilburg,Hessen
533594,07143067,Selters (Westerwald),56242,Westerwaldkreis,Rheinland-Pfalz
1245827,07339053,Selzen,55278,Landkreis Mainz-Bingen,Rheinland-Pfalz
1250335,07335205,Sembach,67681,Landkreis Kaiserslautern,Rheinland-Pfalz
372361,13073085,Semlow,18334,Landkreis Vorpommern-Rügen,Mecklenburg-Vorpommern
157741,05558044,Senden,48308,Kreis Coesfeld,Nordrhein-Westfalen
941091,09775152,Senden,89250,Landkreis Neu-Ulm,Bayern
152287,05570040,Sendenhorst,48324,Kreis Warendorf,Nordrhein-Westfalen
1314216,12066304,Senftenberg,01945,Landkreis Oberspreewald-Lausitz,Brandenburg
1314216,12066304,Senftenberg,01968,Landkreis Oberspreewald-Lausitz,Brandenburg
1314216,12066304,Senftenberg,01996,Landkreis Oberspreewald-Lausitz,Brandenburg
1028807,09373159,Sengenthal,92369,Landkreis Neumarkt in der Oberpfalz,Bayern
1113759,07232309,Sengerich,54619,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz
1259316,07135079,Senheim,56820,Landkreis Cochem-Zell,Rheinland-Pfalz
318304,09678178,Sennfeld,97526,Landkreis Schweinfurt,Bayern
1060411,07131075,Senscheid,53520,Landkreis Ahrweiler,Rheinland-Pfalz
1245130,07134081,Sensweiler,55758,Landkreis Birkenfeld,Rheinland-Pfalz
2778412,16074091,Serba,07616,Saale-Holzland-Kreis,Thüringen
1256029,07235126,Serrig,54455,Landkreis Trier-Saarburg,Rheinland-Pfalz
405822,08118068,Sersheim,74372,Landkreis Ludwigsburg,Baden-Württemberg
532376,07143068,Sessenbach,56237,Westerwaldkreis,Rheinland-Pfalz
533595,07143069,Sessenhausen,56244,Westerwaldkreis,Rheinland-Pfalz
956860,09473165,Seßlach,96145,Landkreis Coburg,Bayern
422855,01060076,Seth,23845,Kreis Segeberg,Schleswig-Holstein
2791019,08425112,Setzingen,89129,Alb-Donau-Kreis,Baden-Württemberg
1028806,09373160,Seubersdorf in der Oberpfalz,92358,Landkreis Neumarkt in der Oberpfalz,Bayern
1016393,09573126,Seukendorf,90556,Landkreis Fürth,Bayern
1399089,03159033,Seulingen,37136,Landkreis Göttingen,Niedersachsen
1171864,07232121,Sevenig bei Neuerburg,54673,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz
1113725,07232310,Sevenig (Our),54617,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz
1112860,08316039,Sexau,79350,Landkreis Emmendingen,Baden-Württemberg
1071013,09472188,Seybothenreuth,95517,Landkreis Bayreuth,Bayern
6680435,03254045,Sibbesse,31079,Landkreis Hildesheim,Niedersachsen
2813153,16061086,Sickerode,37308,Landkreis Eichsfeld,Thüringen
1432655,03158030,Sickte,38173,Landkreis Wolfenbüttel,Niedersachsen
1252554,07337073,Siebeldingen,76833,Landkreis Südliche Weinstraße,Rheinland-Pfalz
548056,07137099,Siebenbach,56729,Landkreis Mayen-Koblenz,Rheinland-Pfalz
1463073,01053118,Siebenbäumen,23847,Kreis Herzogtum Lauenburg,Schleswig-Holstein
1467511,01053119,Siebeneichen,21514,Kreis Herzogtum Lauenburg,Schleswig-Holstein
1427907,13071135,Siedenbollentin,17089,Landkreis Mecklenburgische Seenplatte,Mecklenburg-Vorpommern
1427216,13071136,Siedenbrünzow,17111,Landkreis Mecklenburgische Seenplatte,Mecklenburg-Vorpommern
2014019,03251034,Siedenburg,27254,Landkreis Diepholz,Niedersachsen
1248625,07331060,Siefersheim,55599,Landkreis Alzey-Worms,Rheinland-Pfalz
215967,06532019,Siegbach,35768,Lahn-Dill-Kreis,Hessen
173121,05382060,Siegburg,53721,Rhein-Sieg-Kreis,Nordrhein-Westfalen
410527,08125087,Siegelsbach,74936,Landkreis Heilbronn,Baden-Württemberg
163256,05970040,Siegen,57072,Kreis Siegen-Wittgenstein,Nordrhein-Westfalen
163256,05970040,Siegen,57074,Kreis Siegen-Wittgenstein,Nordrhein-Westfalen
163256,05970040,Siegen,57076,Kreis Siegen-Wittgenstein,Nordrhein-Westfalen
163256,05970040,Siegen,57078,Kreis Siegen-Wittgenstein,Nordrhein-Westfalen
163256,05970040,Siegen,57080,Kreis Siegen-Wittgenstein,Nordrhein-Westfalen
956668,09273172,Siegenburg,93354,Landkreis Kelheim,Bayern
941746,09189145,Siegsdorf,83313,Landkreis Traunstein,Bayern
1384838,12067458,Siehdichum,15890,Landkreis Oder-Spree,Brandenburg
454193,01062069,Siek,22962,Kreis Stormarn,Schleswig-Holstein
161896,09771165,Sielenbach,86577,Landkreis Aichach-Friedberg,Bayern
9682243,13074094,Siemz-Niendorf,23923,Landkreis Nordwestmecklenburg,Mecklenburg-Vorpommern
1245075,07134082,Sien,55758,Landkreis Birkenfeld,Rheinland-Pfalz
1245071,07134083,Sienhachenbach,55758,Landkreis Birkenfeld,Rheinland-Pfalz
382434,01055039,Sierksdorf,23730,Kreis Ostholstein,Schleswig-Holstein
1463293,01053120,Sierksrade,23847,Kreis Herzogtum Lauenburg,Schleswig-Holstein
1060414,07131076,Sierscheid,53520,Landkreis Ahrweiler,Rheinland-Pfalz
535133,07143070,Siershahn,56427,Westerwaldkreis,Rheinland-Pfalz
1244322,07134084,Siesbach,55767,Landkreis Birkenfeld,Rheinland-Pfalz
1424136,13071137,Sietow,17209,Landkreis Mecklenburgische Seenplatte,Mecklenburg-Vorpommern
1302374,12068409,Sieversdorf-Hohenofen,16845,Landkreis Ostprignitz-Ruppin,Brandenburg
422750,01060077,Sievershütten,24641,Kreis Segeberg,Schleswig-Holstein
1149294,01059159,Sieverstedt,24885,Kreis Schleswig-Flensburg,Schleswig-Holstein
449879,13076125,Siggelkow,19376,Landkreis Ludwigslust-Parchim,Mecklenburg-Vorpommern
2805406,08437104,Sigmaringen,72488,Landkreis Sigmaringen,Baden-Württemberg
2805407,08437105,Sigmaringendorf,72517,Landkreis Sigmaringen,Baden-Württemberg
959420,09776126,Sigmarszell,88138,Landkreis Lindau,Bayern
1156158,01059079,Silberstedt,24887,Kreis Schleswig-Flensburg,Schleswig-Holstein
2778415,16074092,Silbitz,07613,Saale-Holzland-Kreis,Thüringen
1252775,07337074,Silz,76857,Landkreis Südliche Weinstraße,Rheinland-Pfalz
1424140,13071138,Silz,17214,Landkreis Mecklenburgische Seenplatte,Mecklenburg-Vorpommern
450062,01061100,Silzen,25551,Kreis Steinburg,Schleswig-Holstein
957049,09277145,Simbach,84359,Landkreis Rottal-Inn,Bayern
959909,09279135,Simbach,94436,Landkreis Dingolfing-Landau,Bayern
35117,09574158,Simmelsdorf,91245,Landkreis Nürnberger Land,Bayern
158021,05334028,Simmerath,52152,Städteregion Aachen,Nordrhein-Westfalen
453850,07143071,Simmern,56337,Westerwaldkreis,Rheinland-Pfalz
1241644,07140144,Simmern/Hunsrück,55469,Rhein-Hunsrück-Kreis,Rheinland-Pfalz
1174401,08235066,Simmersfeld,72226,Landkreis Calw,Baden-Württemberg
356740,09575163,Simmershofen,97215,Landkreis Neustadt an der Aisch-Bad Windsheim,Bayern
1244121,07133096,Simmertal,55618,Landkreis Bad Kreuznach,Rheinland-Pfalz
933497,08235067,Simmozheim,75397,Landkreis Calw,Baden-Württemberg
1402820,01054120,Simonsberg,25813,Kreis Nordfriesland,Schleswig-Holstein
73663,08316042,Simonswald,79263,Landkreis Emmendingen,Baden-Württemberg
73663,08316042,Simonswald,79271,Landkreis Emmendingen,Baden-Württemberg
722092,08115045,Sindelfingen,71063,Landkreis Böblingen,Baden-Württemberg
722092,08115045,Sindelfingen,71065,Landkreis Böblingen,Baden-Württemberg
722092,08115045,Sindelfingen,71067,Landkreis Böblingen,Baden-Württemberg
722092,08115045,Sindelfingen,71069,Landkreis Böblingen,Baden-Württemberg
936937,09190153,Sindelsdorf,82404,Landkreis Weilheim-Schongau,Bayern
2785095,08335075,Singen (Hohentwiel),78224,Landkreis Konstanz,Baden-Württemberg
540059,07141129,Singhofen,56379,Rhein-Lahn-Kreis,Rheinland-Pfalz
215974,06532020,Sinn,35764,Lahn-Dill-Kreis,Hessen
535942,06435027,Sinntal,36391,Main-Kinzig-Kreis,Hessen
453372,08226085,Sinsheim,74889,Rhein-Neckar-Kreis,Baden-Württemberg
1171859,07232122,Sinspelt,54675,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz
907182,08216049,Sinzheim,76547,Landkreis Rastatt,Baden-Württemberg
571655,07131077,Sinzig,53489,Landkreis Ahrweiler,Rheinland-Pfalz
964622,09375199,Sinzing,93161,Landkreis Regensburg,Bayern
1254715,07333071,Sippersfeld,67729,Donnersbergkreis,Rheinland-Pfalz
2784816,08435053,Sipplingen,78354,Bodenseekreis,Baden-Württemberg
1469172,01053121,Sirksfelde,23898,Kreis Herzogtum Lauenburg,Schleswig-Holstein
1079028,03357044,Sittensen,27419,Landkreis Rotenburg (Wümme),Niedersachsen
1253872,07333072,Sitters,67823,Donnersbergkreis,Rheinland-Pfalz
1273292,16073084,Sitzendorf,07429,Landkreis Saalfeld-Rudolstadt,Thüringen
2186943,09187174,Söchtenau,83139,Landkreis Rosenheim,Bayern
1246732,03355034,Soderstorf,21388,Landkreis Lüneburg,Niedersachsen
153481,05974040,Soest,59494,Kreis Soest,Nordrhein-Westfalen
1744936,03454047,Sögel,49751,Landkreis Emsland,Niedersachsen
1309657,14625560,Sohland an der Spree,02689,Landkreis Bautzen,Sachsen
1168903,03254032,Söhlde,31185,Landkreis Hildesheim,Niedersachsen
1245187,07140145,Sohren,55487,Rhein-Hunsrück-Kreis,Rheinland-Pfalz
1115035,06633024,Söhrewald,34320,Landkreis Kassel,Hessen
1245185,07140146,Sohrschied,55487,Rhein-Hunsrück-Kreis,Rheinland-Pfalz
1946232,08315107,Sölden,79294,Landkreis Breisgau-Hochschwarzwald,Baden-Württemberg
62699,05122000,Solingen,42651,,Nordrhein-Westfalen
62699,05122000,Solingen,42653,,Nordrhein-Westfalen
62699,05122000,Solingen,42655,,Nordrhein-Westfalen
62699,05122000,Solingen,42657,,Nordrhein-Westfalen
62699,05122000,Solingen,42659,,Nordrhein-Westfalen
62699,05122000,Solingen,42697,,Nordrhein-Westfalen
62699,05122000,Solingen,42699,,Nordrhein-Westfalen
62699,05122000,Solingen,42719,,Nordrhein-Westfalen
2179220,16075105,Solkwitz,07381,Saale-Orla-Kreis,Thüringen
1156130,01059162,Sollerup,24852,Kreis Schleswig-Flensburg,Schleswig-Holstein
6683583,03154027,Söllingen,38387,Landkreis Helmstedt,Niedersachsen
2400613,16062049,Sollstedt,99759,Landkreis Nordhausen,Thüringen
1415323,01054123,Sollwitt,25884,Kreis Nordfriesland,Schleswig-Holstein
215980,06532021,Solms,35606,Lahn-Dill-Kreis,Hessen
1015145,09577168,Solnhofen,91807,Landkreis Weißenburg-Gunzenhausen,Bayern
1809016,03358021,Soltau,29614,Landkreis Heidekreis,Niedersachsen
1460229,03360020,Soltendieck,29594,Landkreis Uelzen,Niedersachsen
283686,09675169,Sommerach,97334,Landkreis Kitzingen,Bayern
1256954,07235129,Sommerau,54317,Landkreis Trier-Saarburg,Rheinland-Pfalz
2410104,16068051,Sömmerda,99610,Landkreis Sömmerda,Thüringen
2410104,16068051,Sömmerda,99625,Landkreis Sömmerda,Thüringen
163736,09679187,Sommerhausen,97286,Landkreis Würzburg,Bayern
534000,09671153,Sommerkahl,63825,Landkreis Aschaffenburg,Bayern
447196,01061101,Sommerland,25358,Kreis Steinburg,Schleswig-Holstein
1244209,07133098,Sommerloch,55595,Landkreis Bad Kreuznach,Rheinland-Pfalz
1286637,15083485,Sommersdorf,39365,Landkreis Börde,Sachsen-Anhalt
1427225,13071139,Sommersdorf,17111,Landkreis Mecklenburgische Seenplatte,Mecklenburg-Vorpommern
162637,09679188,Sonderhofen,97255,Landkreis Würzburg,Bayern
2389105,16065067,Sondershausen,99706,Kyffhäuserkreis,Thüringen
386921,09673167,Sondheim v.d.Rhön,97647,Landkreis Rhön-Grabfeld,Bayern
1273177,16072018,Sonneberg,96515,Landkreis Sonneberg,Thüringen
2818248,16067063,Sonneborn,99869,Landkreis Gotha,Thüringen
1416729,01054121,Sönnebüll,25821,Kreis Nordfriesland,Schleswig-Holstein
956867,09473166,Sonnefeld,96242,Landkreis Coburg,Bayern
958095,09275148,Sonnen,94164,Landkreis Passau,Bayern
1310086,12065301,Sonnenberg,16775,Landkreis Oberhavel,Brandenburg
1244317,07134085,Sonnenberg-Winnenberg,55767,Landkreis Birkenfeld,Rheinland-Pfalz
2772602,08415091,Sonnenbühl,72820,Landkreis Reutlingen,Baden-Württemberg
2807326,16061117,Sonnenstein,37345,Landkreis Eichsfeld,Thüringen
1322956,12062469,Sonnewalde,03249,Landkreis Elbe-Elster,Brandenburg
1245118,07134086,Sonnschied,55758,Landkreis Birkenfeld,Rheinland-Pfalz
58616,05170040,Sonsbeck,47665,Kreis Wesel,Nordrhein-Westfalen
958230,09778196,Sontheim,87776,Landkreis Unterallgäu,Bayern
2791734,08135031,Sontheim an der Brenz,89567,Landkreis Heidenheim,Baden-Württemberg
156999,09780139,Sonthofen,87527,Landkreis Oberallgäu,Bayern
549429,06636011,Sontra,36205,Werra-Meißner-Kreis,Hessen
548606,01058154,Sophienhamm,24806,Kreis Rendsburg-Eckernförde,Schleswig-Holstein
548519,01058153,Sören,24241,Kreis Rendsburg-Eckernförde,Schleswig-Holstein
1245310,07339054,Sörgenloch,55270,Landkreis Mainz-Bingen,Rheinland-Pfalz
418873,07132106,Sörth,57636,Landkreis Altenkirchen,Rheinland-Pfalz
1149246,01059161,Sörup,24966,Kreis Schleswig-Flensburg,Schleswig-Holstein
1269740,07135080,Sosberg,56858,Landkreis Cochem-Zell,Rheinland-Pfalz
965603,03357045,Sottrum,27367,Landkreis Rotenburg (Wümme),Niedersachsen
2186941,09187176,Soyen,83564,Landkreis Rosenheim,Bayern
1244222,07133099,Spabrücken,55595,Landkreis Bad Kreuznach,Rheinland-Pfalz
2007859,03454048,Spahnharrenstätte,49751,Landkreis Emsland,Niedersachsen
1231960,08327046,Spaichingen,78549,Landkreis Tuttlingen,Baden-Württemberg
1244225,07133100,Spall,55595,Landkreis Bad Kreuznach,Rheinland-Pfalz
158420,09576147,Spalt,91174,Landkreis Roth,Bayern
1162785,07232311,Spangdahlem,54529,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz
452202,06634024,Spangenberg,34286,Schwalm-Eder-Kreis,Hessen
1432555,13075127,Spantekow,17391,Landkreis Vorpommern-Greifswald,Mecklenburg-Vorpommern
1432555,13075127,Spantekow,17392,Landkreis Vorpommern-Greifswald,Mecklenburg-Vorpommern
1016506,09572154,Spardorf,91080,Landkreis Erlangen-Höchstadt,Bayern
1021687,09475174,Sparneck,95234,Landkreis Hof,Bayern
939383,09180133,Spatzenhausen,82418,Landkreis Garmisch-Partenkirchen,Bayern
939383,09180133,Spatzenhausen,82447,Landkreis Garmisch-Partenkirchen,Bayern
544550,07137223,Spay,56322,Landkreis Mayen-Koblenz,Rheinland-Pfalz
453367,08226086,Spechbach,74937,Rhein-Neckar-Kreis,Baden-Württemberg
1162788,07232123,Speicher,54662,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz
1071011,09472190,Speichersdorf,95469,Landkreis Bayreuth,Bayern
1059439,09374157,Speinshart,92676,Landkreis Neustadt an der Waldnaab,Bayern
1817105,03454049,Spelle,48480,Landkreis Emsland,Niedersachsen
147440,05758032,Spenge,32139,Kreis Herford,Nordrhein-Westfalen
1204725,07140147,Spesenroth,56288,Rhein-Hunsrück-Kreis,Rheinland-Pfalz
1050572,07131208,Spessart,56746,Landkreis Ahrweiler,Rheinland-Pfalz
62352,07318000,Speyer,67346,,Rheinland-Pfalz
958967,09272149,Spiegelau,94518,Landkreis Freyung-Grafenau,Bayern
400922,08119069,Spiegelberg,71579,Rems-Murr-Kreis,Baden-Württemberg
1187507,03462014,Spiekeroog,26474,Landkreis Wittmund,Niedersachsen
1187144,10043117,Spiesen-Elversberg,66583,Landkreis Neunkirchen,Saarland
1248411,07331061,Spiesheim,55288,Landkreis Alzey-Worms,Rheinland-Pfalz
1251069,07340049,Spirkelbach,76848,Landkreis Südwestpfalz,Rheinland-Pfalz
372337,13073086,Splietsdorf,18513,Landkreis Vorpommern-Rügen,Mecklenburg-Vorpommern
1244218,07133101,Sponheim,55595,Landkreis Bad Kreuznach,Rheinland-Pfalz
1419842,13071140,Sponholz,17039,Landkreis Mecklenburgische Seenplatte,Mecklenburg-Vorpommern
449917,13076126,Spornitz,19372,Landkreis Ludwigslust-Parchim,Mecklenburg-Vorpommern
915420,08136066,Spraitbach,73565,Ostalbkreis,Baden-Württemberg
915420,08136066,Spraitbach,73568,Ostalbkreis,Baden-Württemberg
915420,08136066,Spraitbach,73577,Ostalbkreis,Baden-Württemberg
1416964,01054124,Sprakebüll,25917,Kreis Nordfriesland,Schleswig-Holstein
1392733,03151028,Sprakensehl,29365,Landkreis Gifhorn,Niedersachsen
1384810,12067469,Spreenhagen,15528,Landkreis Oder-Spree,Brandenburg
1309580,14625570,Spreetal - Sprjewiny Doł,02979,Landkreis Bautzen,Sachsen
1388874,12061470,Spreewaldheide,15913,Landkreis Dahme-Spreewald,Brandenburg
1322562,12071372,Spremberg,03130,Landkreis Spree-Neiße,Brandenburg
1239649,07339056,Sprendlingen,55576,Landkreis Mainz-Bingen,Rheinland-Pfalz
396873,03241017,Springe,31832,Region Hannover,Niedersachsen
162829,05954028,Sprockhövel,45549,Ennepe-Ruhr-Kreis,Nordrhein-Westfalen
2411281,16068052,Sprötau,99610,Landkreis Sömmerda,Thüringen
394346,13072098,Stäbelow,18198,Landkreis Rostock,Mecklenburg-Vorpommern
444799,03359038,Stade,21680,Landkreis Stade,Niedersachsen
444799,03359038,Stade,21682,Landkreis Stade,Niedersachsen
444799,03359038,Stade,21683,Landkreis Stade,Niedersachsen
444799,03359038,Stade,21684,Landkreis Stade,Niedersachsen
1239662,07339057,Stadecken-Elsheim,55271,Landkreis Mainz-Bingen,Rheinland-Pfalz
1077533,09471189,Stadelhofen,96187,Landkreis Bamberg,Bayern
548644,03461009,Stadland,26935,Landkreis Wesermarsch,Niedersachsen
548644,03461009,Stadland,26936,Landkreis Wesermarsch,Niedersachsen
548644,03461009,Stadland,26937,Landkreis Wesermarsch,Niedersachsen
961855,09376167,Stadlern,92549,Landkreis Schwandorf,Bayern
225496,06534018,Stadtallendorf,35260,Landkreis Marburg-Biedenkopf,Hessen
406928,09772202,Stadtbergen,86391,Landkreis Augsburg,Bayern
1176598,03257035,Stadthagen,31655,Landkreis Schaumburg,Niedersachsen
1177164,16070048,Stadtilm,99326,Ilm-Kreis,Thüringen
1075992,07233240,Stadtkyll,54589,Landkreis Vulkaneifel,Rheinland-Pfalz
318749,09678181,Stadtlauringen,97488,Landkreis Schweinfurt,Bayern
162876,05554056,Stadtlohn,48703,Kreis Borken,Nordrhein-Westfalen
1184616,03255034,Stadtoldendorf,37627,Landkreis Holzminden,Niedersachsen
